timestamp,run_id,label,scenario,sensor,event_type,proto,app_proto,src_ip,src_port,dest_ip,dest_port,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,flow_state,modbus_function,modbus_access,modbus_address,modbus_quantity,modbus_value,engine_rpm,ballast_level,ballast_setpoint,rpm_command,heading_cmd,heading,rudder_angle,gen_load,bus_freq,load_cmd,alert_signature,alert_sid,src_port_role,write_band,read_band,source_dataset,register_space,macyste_decoded,governor_left,governor_right,rudder_command,hydraulic_pump_rpm_left,fuel_flow_left,pressure_valve_flow_left,hydraulic_pressure_left,oil_temperature_left,hydraulic_pump_rpm_right,fuel_flow_right,pressure_valve_flow_right,hydraulic_pressure_right,oil_temperature_right,oil_level_left,oil_level_right,expansion_oil_level_common,expansion_oil_level_left,expansion_oil_level_right,rudder_angle_actual,throttle_command_left,throttle_command_right,eve_timestamp,flow_start,flow_end,flow_duration,phase,flow_spans_phase_boundary
2026-07-26T11:45:34.269537+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42786,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,24,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:34.269537+0000,,,,recon_burst,0
2026-07-26T11:45:26.951919+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,36862,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:26.951919+0000,,,,recon_burst,0
2026-07-26T11:45:42.279892+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,49998,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:42.279892+0000,,,,recon_burst,0
2026-07-26T11:45:33.358322+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42706,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:33.358322+0000,,,,recon_burst,0
2026-07-26T11:45:35.751390+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42956,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,8,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:35.751390+0000,,,,recon_burst,0
2026-07-26T11:45:29.827518+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42308,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:29.827518+0000,,,,recon_burst,0
2026-07-26T11:45:39.503833+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,49740,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:39.503833+0000,,,,recon_burst,0
2026-07-26T11:45:34.435226+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42808,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,5,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:34.435226+0000,,,,recon_burst,0
2026-07-26T11:45:35.586910+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42944,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:35.586910+0000,,,,recon_burst,0
2026-07-26T11:45:29.745158+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42300,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:29.745158+0000,,,,recon_burst,0
2026-07-26T11:45:34.846870+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42846,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:34.846870+0000,,,,recon_burst,0
2026-07-26T11:45:32.946394+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42670,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:32.946394+0000,,,,recon_burst,0
2026-07-26T11:45:39.504236+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,49740,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,5,1,,,,,,,,,,,,,,ephemeral,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:39.504236+0000,,,,recon_burst,0
2026-07-26T11:45:30.237264+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42340,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:30.237264+0000,,,,recon_burst,0
2026-07-26T11:45:35.913108+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42976,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:35.913108+0000,,,,recon_burst,0
2026-07-26T11:45:29.827977+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42308,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,10,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:29.827977+0000,,,,recon_burst,0
2026-07-26T11:45:34.600153+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42814,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:34.600153+0000,,,,recon_burst,0
2026-07-26T11:45:33.358766+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42706,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,20,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:33.358766+0000,,,,recon_burst,0
2026-07-26T11:45:35.587293+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42944,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,27,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:35.587293+0000,,,,recon_burst,0
2026-07-26T11:45:29.745512+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42300,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,4,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:29.745512+0000,,,,recon_burst,0
2026-07-26T11:45:26.952235+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,36862,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,17,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:26.952235+0000,,,,recon_burst,0
2026-07-26T11:45:32.946691+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42670,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,21,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:32.946691+0000,,,,recon_burst,0
2026-07-26T11:45:30.237714+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42340,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,9,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:30.237714+0000,,,,recon_burst,0
2026-07-26T11:45:34.847216+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42846,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,4,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:34.847216+0000,,,,recon_burst,0
2026-07-26T11:45:29.908581+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42312,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:29.908581+0000,,,,recon_burst,0
2026-07-26T11:45:42.280087+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,49998,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,23,1,,,,,,,,,,,,,,ephemeral,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:42.280087+0000,,,,recon_burst,0
2026-07-26T11:45:30.155164+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42336,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:30.155164+0000,,,,recon_burst,0
2026-07-26T11:45:39.749470+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,49764,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:39.749470+0000,,,,recon_burst,0
2026-07-26T11:45:35.913448+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42976,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,20,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:35.913448+0000,,,,recon_burst,0
2026-07-26T11:45:34.600617+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42814,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,17,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:34.600617+0000,,,,recon_burst,0
2026-07-26T11:45:33.524864+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42714,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:33.524864+0000,,,,recon_burst,0
2026-07-26T11:45:36.728138+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43076,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.728138+0000,,,,recon_burst,0
2026-07-26T11:45:36.317833+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43038,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.317833+0000,,,,recon_burst,0
2026-07-26T11:45:29.908939+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42312,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,16,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:29.908939+0000,,,,recon_burst,0
2026-07-26T11:45:30.155639+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42336,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,3,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:30.155639+0000,,,,recon_burst,0
2026-07-26T11:45:42.602012+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,50030,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:42.602012+0000,,,,recon_burst,0
2026-07-26T11:45:39.749942+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,49764,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,23,1,,,,,,,,,,,,,,ephemeral,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:39.749942+0000,,,,recon_burst,0
2026-07-26T11:45:30.319117+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42354,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:30.319117+0000,,,,recon_burst,0
2026-07-26T11:45:34.927606+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42856,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:34.927606+0000,,,,recon_burst,0
2026-07-26T11:45:35.993635+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42988,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:35.993635+0000,,,,recon_burst,0
2026-07-26T11:45:33.525264+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42714,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,1,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:33.525264+0000,,,,recon_burst,0
2026-07-26T11:45:36.728721+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43076,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,18,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.728721+0000,,,,recon_burst,0
2026-07-26T11:45:36.318112+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43038,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,19,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.318112+0000,,,,recon_burst,0
2026-07-26T11:45:35.993851+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42988,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,26,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:35.993851+0000,,,,recon_burst,0
2026-07-26T11:45:42.602334+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,50030,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,16,1,,,,,,,,,,,,,,ephemeral,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:42.602334+0000,,,,recon_burst,0
2026-07-26T11:45:30.319500+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42354,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,15,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:30.319500+0000,,,,recon_burst,0
2026-07-26T11:45:42.683572+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,50036,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:42.683572+0000,,,,recon_burst,0
2026-07-26T11:45:27.523080+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,36936,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:27.523080+0000,,,,recon_burst,0
2026-07-26T11:45:34.927806+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42856,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,10,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:34.927806+0000,,,,recon_burst,0
2026-07-26T11:45:31.797373+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42514,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:31.797373+0000,,,,recon_burst,0
2026-07-26T11:45:27.523413+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,36936,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,28,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:27.523413+0000,,,,recon_burst,0
2026-07-26T11:45:33.855813+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42746,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:33.855813+0000,,,,recon_burst,0
2026-07-26T11:45:36.398950+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43054,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.398950+0000,,,,recon_burst,0
2026-07-26T11:45:42.683984+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,50036,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,22,1,,,,,,,,,,,,,,ephemeral,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:42.683984+0000,,,,recon_burst,0
2026-07-26T11:45:31.384213+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42474,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:31.384213+0000,,,,recon_burst,0
2026-07-26T11:45:37.873642+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43220,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:37.873642+0000,,,,recon_burst,0
2026-07-26T11:45:35.009236+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42866,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:35.009236+0000,,,,recon_burst,0
2026-07-26T11:45:31.797779+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42514,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,30,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:31.797779+0000,,,,recon_burst,0
2026-07-26T11:45:36.236347+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43028,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.236347+0000,,,,recon_burst,0
2026-07-26T11:45:43.668189+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,50146,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:43.668189+0000,,,,recon_burst,0
2026-07-26T11:45:31.219215+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42444,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:31.219215+0000,,,,recon_burst,0
2026-07-26T11:45:36.810447+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43084,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.810447+0000,,,,recon_burst,0
2026-07-26T11:45:31.384649+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42474,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:31.384649+0000,,,,recon_burst,0
2026-07-26T11:45:36.399307+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43054,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,25,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.399307+0000,,,,recon_burst,0
2026-07-26T11:45:30.401325+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42366,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:30.401325+0000,,,,recon_burst,0
2026-07-26T11:45:33.856237+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42746,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,25,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:33.856237+0000,,,,recon_burst,0
2026-07-26T11:45:37.873966+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43220,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,9,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:37.873966+0000,,,,recon_burst,0
2026-07-26T11:45:36.236786+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,43028,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,13,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:36.236786+0000,,,,recon_burst,0
2026-07-26T11:45:43.669034+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,50146,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,1,1,,,,,,,,,,,,,,ephemeral,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:43.669034+0000,,,,recon_burst,0
2026-07-26T11:45:31.219681+0000,macyste-20260726T113328Z-recon-r02,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,42444,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,19,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:45:31.219681+0000,,,,recon_burst,0
