timestamp,run_id,label,scenario,sensor,event_type,proto,app_proto,src_ip,src_port,dest_ip,dest_port,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,flow_state,modbus_function,modbus_access,modbus_address,modbus_quantity,modbus_value,engine_rpm,ballast_level,ballast_setpoint,rpm_command,heading_cmd,heading,rudder_angle,gen_load,bus_freq,load_cmd,alert_signature,alert_sid,src_port_role,write_band,read_band,source_dataset,register_space,macyste_decoded,governor_left,governor_right,rudder_command,hydraulic_pump_rpm_left,fuel_flow_left,pressure_valve_flow_left,hydraulic_pressure_left,oil_temperature_left,hydraulic_pump_rpm_right,fuel_flow_right,pressure_valve_flow_right,hydraulic_pressure_right,oil_temperature_right,oil_level_left,oil_level_right,expansion_oil_level_common,expansion_oil_level_left,expansion_oil_level_right,rudder_angle_actual,throttle_command_left,throttle_command_right,eve_timestamp,flow_start,flow_end,flow_duration,phase,flow_spans_phase_boundary
2026-07-26T11:37:25.436212+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46700,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,12,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.436212+0000,,,,recon_burst,0
2026-07-26T11:37:25.274064+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46676,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.274064+0000,,,,recon_burst,0
2026-07-26T11:37:25.598825+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46710,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.598825+0000,,,,recon_burst,0
2026-07-26T11:37:25.355333+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46686,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,6,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.355333+0000,,,,recon_burst,0
2026-07-26T11:37:26.086191+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46744,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,29,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.086191+0000,,,,recon_burst,0
2026-07-26T11:37:27.715759+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46880,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,25,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.715759+0000,,,,recon_burst,0
2026-07-26T11:37:28.526169+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37652,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:28.526169+0000,,,,recon_burst,0
2026-07-26T11:37:25.679766+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46716,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,30,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.679766+0000,,,,recon_burst,0
2026-07-26T11:37:25.842435+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46726,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,11,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.842435+0000,,,,recon_burst,0
2026-07-26T11:37:25.924057+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46736,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,17,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.924057+0000,,,,recon_burst,0
2026-07-26T11:37:25.518566+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46706,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,18,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.518566+0000,,,,recon_burst,0
2026-07-26T11:37:26.409542+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46772,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,22,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.409542+0000,,,,recon_burst,0
2026-07-26T11:37:25.599010+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46710,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,24,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.599010+0000,,,,recon_burst,0
2026-07-26T11:37:26.492062+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46778,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.492062+0000,,,,recon_burst,0
2026-07-26T11:37:30.331402+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37894,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:30.331402+0000,,,,recon_burst,0
2026-07-26T11:37:26.327919+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46758,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.327919+0000,,,,recon_burst,0
2026-07-26T11:37:26.903180+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46816,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.903180+0000,,,,recon_burst,0
2026-07-26T11:37:26.166238+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46746,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.166238+0000,,,,recon_burst,0
2026-07-26T11:37:27.879154+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46906,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.879154+0000,,,,recon_burst,0
2026-07-26T11:37:25.760828+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46718,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.760828+0000,,,,recon_burst,0
2026-07-26T11:37:30.331997+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37894,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:30.331997+0000,,,,recon_burst,0
2026-07-26T11:37:27.227074+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46844,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.227074+0000,,,,recon_burst,0
2026-07-26T11:37:26.005117+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46738,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.005117+0000,,,,recon_burst,0
2026-07-26T11:37:26.492500+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46778,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,28,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.492500+0000,,,,recon_burst,0
2026-07-26T11:37:26.166511+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46746,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,4,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.166511+0000,,,,recon_burst,0
2026-07-26T11:37:28.526511+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37652,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,23,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:28.526511+0000,,,,recon_burst,0
2026-07-26T11:37:26.328238+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46758,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,16,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.328238+0000,,,,recon_burst,0
2026-07-26T11:37:26.903420+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46816,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,27,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.903420+0000,,,,recon_burst,0
2026-07-26T11:37:27.879312+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46906,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,6,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.879312+0000,,,,recon_burst,0
2026-07-26T11:37:26.246833+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46748,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.246833+0000,,,,recon_burst,0
2026-07-26T11:37:27.227551+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46844,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,20,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.227551+0000,,,,recon_burst,0
2026-07-26T11:37:28.283126+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37616,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:28.283126+0000,,,,recon_burst,0
2026-07-26T11:37:25.761257+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46718,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,5,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:25.761257+0000,,,,recon_burst,0
2026-07-26T11:37:26.005434+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46738,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,23,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.005434+0000,,,,recon_burst,0
2026-07-26T11:37:30.574003+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37916,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:30.574003+0000,,,,recon_burst,0
2026-07-26T11:37:27.551171+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46872,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.551171+0000,,,,recon_burst,0
2026-07-26T11:37:26.822140+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46806,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.822140+0000,,,,recon_burst,0
2026-07-26T11:37:29.028713+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37718,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:29.028713+0000,,,,recon_burst,0
2026-07-26T11:37:28.690578+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37682,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:28.690578+0000,,,,recon_burst,0
2026-07-26T11:37:28.283418+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37616,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,5,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:28.283418+0000,,,,recon_burst,0
2026-07-26T11:37:27.145872+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46836,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.145872+0000,,,,recon_burst,0
2026-07-26T11:37:27.065190+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46826,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.065190+0000,,,,recon_burst,0
2026-07-26T11:37:26.247108+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46748,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,10,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.247108+0000,,,,recon_burst,0
2026-07-26T11:37:26.740047+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46802,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.740047+0000,,,,recon_burst,0
2026-07-26T11:37:30.574395+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37916,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,18,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:30.574395+0000,,,,recon_burst,0
2026-07-26T11:37:27.065390+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46826,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,8,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.065390+0000,,,,recon_burst,0
2026-07-26T11:37:29.596679+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37802,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:29.596679+0000,,,,recon_burst,0
2026-07-26T11:37:29.597124+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37802,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,8,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:29.597124+0000,,,,recon_burst,0
2026-07-26T11:37:28.691010+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37682,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,4,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:28.691010+0000,,,,recon_burst,0
2026-07-26T11:37:27.146349+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46836,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,14,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.146349+0000,,,,recon_burst,0
2026-07-26T11:37:28.854959+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37710,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:28.854959+0000,,,,recon_burst,0
2026-07-26T11:37:29.029167+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,37718,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,28,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:29.029167+0000,,,,recon_burst,0
2026-07-26T11:37:26.740397+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46802,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,15,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.740397+0000,,,,recon_burst,0
2026-07-26T11:37:27.551490+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46872,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,13,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:27.551490+0000,,,,recon_burst,0
2026-07-26T11:37:26.822561+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46806,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,21,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.822561+0000,,,,recon_burst,0
2026-07-26T11:37:26.575070+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46788,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.575070+0000,,,,recon_burst,0
2026-07-26T11:37:26.658253+0000,macyste-20260726T113328Z-recon-r01,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,46800,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:37:26.658253+0000,,,,recon_burst,0
