timestamp,run_id,label,scenario,sensor,event_type,proto,app_proto,src_ip,src_port,dest_ip,dest_port,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,flow_state,modbus_function,modbus_access,modbus_address,modbus_quantity,modbus_value,engine_rpm,ballast_level,ballast_setpoint,rpm_command,heading_cmd,heading,rudder_angle,gen_load,bus_freq,load_cmd,alert_signature,alert_sid,src_port_role,write_band,read_band,source_dataset,register_space,macyste_decoded,governor_left,governor_right,rudder_command,hydraulic_pump_rpm_left,fuel_flow_left,pressure_valve_flow_left,hydraulic_pressure_left,oil_temperature_left,hydraulic_pump_rpm_right,fuel_flow_right,pressure_valve_flow_right,hydraulic_pressure_right,oil_temperature_right,oil_level_left,oil_level_right,expansion_oil_level_common,expansion_oil_level_left,expansion_oil_level_right,rudder_angle_actual,throttle_command_left,throttle_command_right,eve_timestamp,flow_start,flow_end,flow_duration,phase,flow_spans_phase_boundary
2026-07-26T11:52:06.382228+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48774,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.382228+0000,,,,recon_burst,0
2026-07-26T11:52:04.988342+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48622,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:04.988342+0000,,,,recon_burst,0
2026-07-26T11:52:07.518385+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48890,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.518385+0000,,,,recon_burst,0
2026-07-26T11:52:05.653875+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48678,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.653875+0000,,,,recon_burst,0
2026-07-26T11:52:05.070948+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48624,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,6,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.070948+0000,,,,recon_burst,0
2026-07-26T11:52:06.706766+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48798,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.706766+0000,,,,recon_burst,0
2026-07-26T11:52:06.301339+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48764,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.301339+0000,,,,recon_burst,0
2026-07-26T11:52:05.321747+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48646,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,24,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.321747+0000,,,,recon_burst,0
2026-07-26T11:52:06.789052+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48806,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,8,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.789052+0000,,,,recon_burst,0
2026-07-26T11:52:05.490298+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48664,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,5,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.490298+0000,,,,recon_burst,0
2026-07-26T11:52:05.736837+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48692,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,23,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.736837+0000,,,,recon_burst,0
2026-07-26T11:52:05.572702+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48674,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,11,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.572702+0000,,,,recon_burst,0
2026-07-26T11:52:05.406954+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48658,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.406954+0000,,,,recon_burst,0
2026-07-26T11:52:05.654301+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48678,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,17,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.654301+0000,,,,recon_burst,0
2026-07-26T11:52:06.707179+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48798,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,2,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.707179+0000,,,,recon_burst,0
2026-07-26T11:52:06.382572+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48774,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,9,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.382572+0000,,,,recon_burst,0
2026-07-26T11:52:07.762552+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48928,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.762552+0000,,,,recon_burst,0
2026-07-26T11:52:08.009547+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48952,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:08.009547+0000,,,,recon_burst,0
2026-07-26T11:52:05.817044+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48708,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.817044+0000,,,,recon_burst,0
2026-07-26T11:52:06.139942+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48746,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.139942+0000,,,,recon_burst,0
2026-07-26T11:52:05.407483+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48658,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,30,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.407483+0000,,,,recon_burst,0
2026-07-26T11:52:05.898167+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48712,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.898167+0000,,,,recon_burst,0
2026-07-26T11:52:05.238356+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48642,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.238356+0000,,,,recon_burst,0
2026-07-26T11:52:06.221041+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48752,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.221041+0000,,,,recon_burst,0
2026-07-26T11:52:06.301490+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48764,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,3,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.301490+0000,,,,recon_burst,0
2026-07-26T11:52:07.518690+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48890,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.518690+0000,,,,recon_burst,0
2026-07-26T11:52:07.762934+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48928,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,18,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.762934+0000,,,,recon_burst,0
2026-07-26T11:52:06.624996+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48788,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.624996+0000,,,,recon_burst,0
2026-07-26T11:52:08.909083+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,47546,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:08.909083+0000,,,,recon_burst,0
2026-07-26T11:52:07.116353+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48848,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.116353+0000,,,,recon_burst,0
2026-07-26T11:52:05.817232+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48708,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,29,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.817232+0000,,,,recon_burst,0
2026-07-26T11:52:06.140396+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48746,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,22,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.140396+0000,,,,recon_burst,0
2026-07-26T11:52:05.238838+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48642,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,18,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.238838+0000,,,,recon_burst,0
2026-07-26T11:52:06.221362+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48752,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,28,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.221362+0000,,,,recon_burst,0
2026-07-26T11:52:08.009948+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48952,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,5,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:08.009948+0000,,,,recon_burst,0
2026-07-26T11:52:06.625456+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48788,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,27,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.625456+0000,,,,recon_burst,0
2026-07-26T11:52:07.844879+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48942,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.844879+0000,,,,recon_burst,0
2026-07-26T11:52:06.463642+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48778,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.463642+0000,,,,recon_burst,0
2026-07-26T11:52:07.116766+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48848,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,1,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.116766+0000,,,,recon_burst,0
2026-07-26T11:52:06.543753+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48786,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.543753+0000,,,,recon_burst,0
2026-07-26T11:52:06.953796+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48820,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.953796+0000,,,,recon_burst,0
2026-07-26T11:52:08.909844+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,47546,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,9,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:08.909844+0000,,,,recon_burst,0
2026-07-26T11:52:07.927192+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48946,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.927192+0000,,,,recon_burst,0
2026-07-26T11:52:05.898547+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48712,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,4,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.898547+0000,,,,recon_burst,0
2026-07-26T11:52:05.978751+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48728,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.978751+0000,,,,recon_burst,0
2026-07-26T11:52:07.845563+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48942,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,24,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.845563+0000,,,,recon_burst,0
2026-07-26T11:52:06.871367+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48814,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.871367+0000,,,,recon_burst,0
2026-07-26T11:52:06.544016+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48786,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,21,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.544016+0000,,,,recon_burst,0
2026-07-26T11:52:07.034948+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48834,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.034948+0000,,,,recon_burst,0
2026-07-26T11:52:06.954239+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48820,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,20,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.954239+0000,,,,recon_burst,0
2026-07-26T11:52:08.172041+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,47472,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:08.172041+0000,,,,recon_burst,0
2026-07-26T11:52:06.463837+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48778,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,15,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.463837+0000,,,,recon_burst,0
2026-07-26T11:52:08.991863+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,47562,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:08.991863+0000,,,,recon_burst,0
2026-07-26T11:52:07.598841+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48902,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.598841+0000,,,,recon_burst,0
2026-07-26T11:52:06.871846+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48814,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,14,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:06.871846+0000,,,,recon_burst,0
2026-07-26T11:52:08.252925+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,47488,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,2,,,,,,,,,,,,,,registered,na,in_scope,macyste,holding,1,0.0,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:08.252925+0000,,,,recon_burst,0
2026-07-26T11:52:05.978987+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48728,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,10,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:05.978987+0000,,,,recon_burst,0
2026-07-26T11:52:07.035203+0000,macyste-20260726T113328Z-recon-r03,attack,macyste_recon,macyste-steering,modbus,TCP,,172.30.70.250,48834,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,26,1,,,,,,,,,,,,,,registered,na,scan,macyste,input,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:52:07.035203+0000,,,,recon_burst,0
