timestamp,run_id,label,scenario,sensor,event_type,proto,app_proto,src_ip,src_port,dest_ip,dest_port,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,flow_state,modbus_function,modbus_access,modbus_address,modbus_quantity,modbus_value,engine_rpm,ballast_level,ballast_setpoint,rpm_command,heading_cmd,heading,rudder_angle,gen_load,bus_freq,load_cmd,alert_signature,alert_sid,src_port_role,write_band,read_band,source_dataset,register_space,macyste_decoded,governor_left,governor_right,rudder_command,hydraulic_pump_rpm_left,fuel_flow_left,pressure_valve_flow_left,hydraulic_pressure_left,oil_temperature_left,hydraulic_pump_rpm_right,fuel_flow_right,pressure_valve_flow_right,hydraulic_pressure_right,oil_temperature_right,oil_level_left,oil_level_right,expansion_oil_level_common,expansion_oil_level_left,expansion_oil_level_right,rudder_angle_actual,throttle_command_left,throttle_command_right,eve_timestamp,flow_start,flow_end,flow_duration,phase,flow_spans_phase_boundary
2026-07-26T11:33:35.763261+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,0.04118404909968376,,,,,,ephemeral,na,scan,macyste,input,1,,,,974.1600341796875,19.483200073242188,0.0,47.57966232299805,20.426334381103516,974.1600341796875,19.483200073242188,0.0,47.2254638671875,20.427413940429688,100.0,100.0,100.0,15.0,15.0,0.04118404909968376,,,2026-07-26T11:33:35.763261+0000,,,,authorized_baseline,0
2026-07-26T11:33:36.074397+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,6.09600010648137e-06,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:36.074397+0000,,,,authorized_baseline,0
2026-07-26T11:33:36.115252+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,-0.07858172804117203,,,,,,ephemeral,na,scan,macyste,input,1,,,,1217.46240234375,24.3492488861084,0.0,50.943721771240234,20.67253303527832,1217.46240234375,24.3492488861084,0.0,50.527191162109375,20.672466278076172,100.0,100.0,100.0,15.0,15.0,-0.07858172804117203,,,2026-07-26T11:33:36.115252+0000,,,,authorized_baseline,0
2026-07-26T11:33:36.426440+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,6.09600010648137e-06,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:36.426440+0000,,,,authorized_baseline,0
2026-07-26T11:33:36.467272+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,0.015050671994686127,,,,,,ephemeral,na,scan,macyste,input,1,,,,1373.176025390625,27.463520050048828,0.0,53.081390380859375,20.93060302734375,1373.176025390625,27.463520050048828,0.0,53.15531921386719,20.930583953857422,100.0,100.0,100.0,15.0,15.0,0.015050671994686127,,,2026-07-26T11:33:36.467272+0000,,,,authorized_baseline,0
2026-07-26T11:33:36.779583+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,16,WRITE | HOLDING | MULTIPLE | WRITE_MULTIPLE,4,2,+\xc2@\xa7,,,,,,,,,,,,,ephemeral,write_unknown,na,macyste,holding,1,,,5.224091529846191,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:36.779583+0000,,,,authorized_baseline,0
2026-07-26T11:33:36.779904+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.224091529846191,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:36.779904+0000,,,,authorized_baseline,0
2026-07-26T11:33:36.823288+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,0.31998199224472046,,,,,,ephemeral,na,scan,macyste,input,1,,,,1472.8326416015625,29.45665168762207,0.0,54.34435272216797,21.19528579711914,1472.8326416015625,29.45665168762207,0.0,54.34543991088867,21.196197509765625,100.0,100.0,100.0,15.0,15.0,0.31998199224472046,,,2026-07-26T11:33:36.823288+0000,,,,authorized_baseline,0
2026-07-26T11:33:37.132386+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.224091529846191,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:37.132386+0000,,,,authorized_baseline,0
2026-07-26T11:33:37.175294+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,-0.07230746746063232,,,,,,ephemeral,na,scan,macyste,input,1,,,,1508.26611328125,30.165321350097656,0.0,54.68141555786133,21.329294204711914,1508.26611328125,30.165321350097656,0.0,54.46699523925781,21.329679489135742,100.0,100.0,100.0,15.0,15.0,-0.07230746746063232,,,2026-07-26T11:33:37.175294+0000,,,,authorized_baseline,0
2026-07-26T11:33:37.484695+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.224091529846191,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:37.484695+0000,,,,authorized_baseline,0
2026-07-26T11:33:37.531356+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,0.4757707417011261,,,,,,ephemeral,na,scan,macyste,input,1,,,,1559.290283203125,31.185806274414062,0.0,55.41546630859375,21.59944725036621,1559.290283203125,31.185806274414062,0.0,55.360408782958984,21.601110458374023,100.0,100.0,100.0,15.0,15.0,0.4757707417011261,,,2026-07-26T11:33:37.531356+0000,,,,authorized_baseline,0
2026-07-26T11:33:37.836340+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.224091529846191,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:37.836340+0000,,,,authorized_baseline,0
2026-07-26T11:33:37.879265+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,1.040380835533142,,,,,,ephemeral,na,scan,macyste,input,1,,,,1591.94580078125,31.838916778564453,0.0,55.916831970214844,21.87240219116211,1591.94580078125,31.838916778564453,0.0,55.56113052368164,21.87491226196289,100.0,100.0,100.0,15.0,15.0,1.040380835533142,,,2026-07-26T11:33:37.879265+0000,,,,authorized_baseline,0
2026-07-26T11:33:38.188294+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.224091529846191,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:38.188294+0000,,,,authorized_baseline,0
2026-07-26T11:33:38.231255+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,1.6155712604522705,,,,,,ephemeral,na,scan,macyste,input,1,,,,1612.8453369140625,32.25690841674805,0.0,55.8497200012207,22.14682388305664,1612.8453369140625,32.25690841674805,0.0,56.30815887451172,22.149898529052734,100.0,100.0,100.0,15.0,15.0,1.6155712604522705,,,2026-07-26T11:33:38.231255+0000,,,,authorized_baseline,0
